id,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,,
160069,36337,12,NULL,2,667,1154,NULL,NULL,7/12/2013 17:30,7/12/2013,0,0,7/12/2013 10:02,12.97165,77.51316,12.87153,77.60206,,
160092,34972,12,NULL,2,1243,1041,NULL,NULL,7/25/2013 18:15,7/25/2013,0,0,7/12/2013 10:33,12.98275,77.61582,12.974408,77.6648,,
160094,34972,12,NULL,2,1243,1041,NULL,NULL,7/29/2013 18:15,7/29/2013,0,0,7/12/2013 10:34,12.98275,77.61582,12.974408,77.6648,,
160101,30290,12,NULL,2,1054,1254,NULL,NULL,7/16/2013 9:45,7/16/2013,0,0,7/12/2013 10:38,12.90184,77.581587,12.934048,77.580568,,
160103,30290,12,NULL,2,1054,1254,NULL,NULL,7/18/2013 10:15,7/18/2013,0,0,7/12/2013 10:38,12.90184,77.581587,12.934048,77.580568,,
160107,30290,12,NULL,2,1054,1254,NULL,NULL,7/24/2013 9:45,7/24/2013,0,0,7/12/2013 10:38,12.90184,77.581587,12.934048,77.580568,,
160112,30290,12,NULL,2,1254,1054,NULL,NULL,7/19/2013 18:00,7/19/2013,0,0,7/12/2013 10:39,12.934048,77.580568,12.90184,77.581587,,
160114,30290,89,NULL,2,1254,1054,NULL,NULL,7/23/2013 18:00,7/23/2013,0,0,7/12/2013 10:39,12.934048,77.580568,12.90184,77.581587,,
160115,30290,12,NULL,2,1254,1054,NULL,NULL,7/24/2013 18:00,7/24/2013,0,0,7/12/2013 10:39,12.934048,77.580568,12.90184,77.581587,,
160117,30290,12,NULL,2,1054,1254,NULL,NULL,7/26/2013 9:45,7/26/2013,0,0,7/12/2013 10:39,12.90184,77.581587,12.934048,77.580568,,
160120,30290,12,NULL,2,1054,1254,NULL,NULL,7/31/2013 9:45,7/31/2013,0,0,7/12/2013 10:39,12.90184,77.581587,12.934048,77.580568,,
160122,30290,12,NULL,2,1054,1254,NULL,NULL,8/2/2013 9:45,8/2/2013,0,0,7/12/2013 10:39,12.90184,77.581587,12.934048,77.580568,,
160133,15094,12,1,3,1338,NULL,NULL,NULL,7/12/2013 15:00,7/12/2013,1,0,7/12/2013 11:13,13.03017,77.56684,NULL,NULL,,
160145,20439,24,NULL,2,1286,832,NULL,NULL,7/12/2013 18:45,7/12/2013,1,0,7/12/2013 11:58,12.973448,77.62032,12.88019,77.64558,,
160153,33965,12,NULL,2,269,1371,NULL,NULL,7/12/2013 22:15,7/12/2013,0,0,7/12/2013 12:38,12.9744,77.69183,13.000418,77.674835,,
160162,1291,12,NULL,2,271,1312,NULL,NULL,7/12/2013 21:30,7/13/2013,1,0,7/12/2013 12:50,12.95641,77.64076,12.839879,77.658145,,
160167,36354,12,NULL,2,137,585,NULL,NULL,7/12/2013 18:00,7/12/2013,0,0,7/12/2013 12:54,12.81575,77.68465,12.97677,77.5727,,
160168,36354,12,NULL,2,137,585,NULL,NULL,7/12/2013 18:00,NULL,0,0,7/12/2013 12:54,12.81575,77.68465,12.97677,77.5727,,
160181,36354,12,NULL,2,137,585,NULL,NULL,7/12/2013 18:00,7/12/2013,0,0,7/12/2013 13:05,12.81575,77.68465,12.97677,77.5727,,
160183,36356,12,NULL,2,1040,137,NULL,NULL,7/12/2013 15:00,7/12/2013,0,0,7/12/2013 13:11,12.920078,77.583432,12.81575,77.68465,,
160184,36354,12,NULL,2,137,585,NULL,NULL,7/12/2013 18:00,7/12/2013,0,0,7/12/2013 13:12,12.81575,77.68465,12.97677,77.5727,,
160187,2277,12,NULL,2,392,296,NULL,NULL,7/12/2013 14:00,7/12/2013,0,0,7/12/2013 13:18,12.986284,77.735245,12.96662,77.59868,,
160209,27250,12,NULL,2,393,413,NULL,NULL,7/13/2013 0:00,7/13/2013,1,0,7/12/2013 15:14,13.19956,77.70688,12.92171,77.59017,,
160213,25297,12,NULL,2,990,393,NULL,NULL,7/12/2013 22:30,7/12/2013,0,0,7/12/2013 15:58,13.00156,77.57501,13.19956,77.70688,,
160221,37354,12,NULL,2,1102,339,NULL,NULL,7/12/2013 19:00,7/12/2013,0,0,7/12/2013 16:23,12.93652,77.54481,12.91028,77.64512,,
160226,13606,12,NULL,2,393,1237,NULL,NULL,7/12/2013 22:15,7/13/2013,1,0,7/12/2013 16:49,13.19956,77.70688,12.92645,77.61206,,
160228,36376,12,NULL,2,293,393,NULL,NULL,7/13/2013 7:00,7/13/2013,1,0,7/12/2013 16:57,12.849482,77.663187,13.19956,77.70688,,
160230,36378,12,NULL,2,61,452,NULL,NULL,7/12/2013 20:00,7/12/2013,1,0,7/12/2013 17:00,12.96298,77.71229,12.95278,77.59088,,
160235,37361,12,2,3,293,NULL,NULL,NULL,7/13/2013 8:45,7/13/2013,1,0,7/12/2013 17:08,12.849482,77.663187,NULL,NULL,,
160236,36380,24,NULL,2,585,1082,NULL,NULL,7/13/2013 5:30,7/13/2013,0,0,7/12/2013 17:10,12.97677,77.5727,12.870924,77.575879,,
160238,26225,28,NULL,2,330,393,NULL,NULL,7/13/2013 3:00,7/13/2013,0,0,7/12/2013 17:28,12.858833,77.589127,13.19956,77.70688,,
160247,36386,12,NULL,2,1263,1384,NULL,NULL,7/12/2013 19:15,7/12/2013,0,0,7/12/2013 18:06,12.96897,77.59456,13.02853,77.54625,,
160250,29892,12,NULL,2,1204,393,NULL,NULL,7/13/2013 4:30,7/13/2013,0,0,7/12/2013 18:54,13.01899,77.54744,13.19956,77.70688,,
160290,36414,12,NULL,2,1108,393,NULL,NULL,7/13/2013 4:30,7/13/2013,0,0,7/12/2013 22:04,13.00097,77.65079,13.19956,77.70688,,
160299,36418,12,NULL,2,227,393,NULL,NULL,7/13/2013 13:00,7/13/2013,0,1,7/12/2013 23:44,13.00705,77.64421,13.19956,77.70688,,
160301,34020,12,NULL,2,1147,168,NULL,NULL,7/13/2013 12:30,7/13/2013,0,1,7/12/2013 23:53,13.03064,77.6491,12.99313,77.59828,,
160305,2723,12,NULL,2,1192,393,NULL,NULL,7/13/2013 7:45,7/13/2013,1,0,7/13/2013 0:16,12.97677,77.5727,13.19956,77.70688,,
160306,36336,87,2,3,1166,NULL,NULL,NULL,7/13/2013 9:00,7/13/2013,0,0,7/13/2013 0:42,12.997198,77.669514,NULL,NULL,,
160311,36424,12,2,3,1281,NULL,NULL,NULL,7/13/2013 8:00,7/13/2013,0,0,7/13/2013 4:58,12.934634,77.611283,NULL,NULL,,
160321,6219,12,NULL,2,396,393,NULL,NULL,7/13/2013 13:00,7/13/2013,0,0,7/13/2013 8:11,12.92073,77.66482,13.19956,77.70688,,
160324,16673,12,NULL,2,393,269,NULL,NULL,7/13/2013 23:15,7/14/2013,1,0,7/13/2013 8:23,13.19956,77.70688,12.9744,77.69183,,
160326,36429,89,2,3,1054,NULL,NULL,NULL,7/13/2013 10:00,7/13/2013,1,0,7/13/2013 8:44,12.90184,77.581587,NULL,NULL,,
160332,24712,12,NULL,2,776,209,NULL,NULL,7/13/2013 10:30,7/13/2013,0,0,7/13/2013 9:20,13.01508,77.67796,12.97842,77.62972,,
160336,36433,65,2,3,353,NULL,NULL,NULL,7/13/2013 10:30,7/13/2013,0,0,7/13/2013 9:37,13.03241,77.59914,NULL,NULL,,
160339,36434,12,NULL,2,293,585,NULL,NULL,7/13/2013 12:30,7/13/2013,0,0,7/13/2013 9:48,12.849482,77.663187,12.97677,77.5727,,
160345,2065,12,1,3,625,NULL,NULL,NULL,7/13/2013 18:00,7/13/2013,0,0,7/13/2013 9:59,12.95431,77.6553,NULL,NULL,,
160347,25400,12,NULL,2,344,463,NULL,NULL,7/13/2013 18:30,7/13/2013,1,0,7/13/2013 10:08,12.94788,77.67092,12.96037,77.58132,,
160359,19361,28,2,3,293,NULL,NULL,NULL,7/13/2013 16:00,7/14/2013,0,0,7/13/2013 11:26,12.849482,77.663187,NULL,NULL,,
160364,1291,12,NULL,2,293,1281,NULL,NULL,7/13/2013 12:30,7/13/2013,0,0,7/13/2013 11:43,12.849482,77.663187,12.934634,77.611283,,
160370,36453,12,NULL,2,603,393,NULL,NULL,7/13/2013 16:30,7/13/2013,0,0,7/13/2013 12:32,12.97357,77.61043,13.19956,77.70688,,
160373,36454,12,1,3,450,NULL,NULL,NULL,7/13/2013 15:00,7/13/2013,1,0,7/13/2013 12:45,12.9334,77.62652,NULL,NULL,,
160387,33227,12,NULL,2,1017,214,NULL,NULL,7/13/2013 15:00,7/13/2013,0,0,7/13/2013 13:34,13.11084,77.60074,12.9822,77.60832,,
160397,36461,12,NULL,2,542,585,NULL,NULL,7/13/2013 21:30,7/13/2013,0,0,7/13/2013 14:43,12.93823,77.62289,12.97677,77.5727,,
160409,26537,12,NULL,2,731,1349,NULL,NULL,7/13/2013 17:45,7/13/2013,1,0,7/13/2013 16:05,13.04937,77.51179,12.993686,77.587527,,
160423,26407,12,NULL,2,478,136,NULL,NULL,7/13/2013 22:30,7/13/2013,0,0,7/13/2013 16:59,12.9221,77.55263,12.90796,77.62418,,
160439,36500,12,NULL,2,471,393,NULL,NULL,7/14/2013 3:30,7/14/2013,0,0,7/13/2013 18:34,13.01854,77.63524,13.19956,77.70688,,
160446,36505,12,NULL,2,1010,393,NULL,NULL,7/14/2013 3:15,7/14/2013,1,0,7/13/2013 19:03,12.96691,77.74935,13.19956,77.70688,,
160447,36506,12,NULL,2,585,1382,NULL,NULL,7/14/2013 4:45,7/14/2013,0,0,7/13/2013 19:04,12.97677,77.5727,13.036251,77.734782,,
160454,36509,12,NULL,2,458,1384,NULL,NULL,7/14/2013 3:45,7/14/2013,1,0,7/13/2013 19:42,13.00037,77.72746,13.02853,77.54625,,
160462,36512,12,NULL,2,542,393,NULL,NULL,7/14/2013 12:00,7/14/2013,0,0,7/13/2013 20:28,12.93823,77.62289,13.19956,77.70688,,
160464,35716,12,NULL,2,1237,393,NULL,NULL,7/14/2013 16:00,7/14/2013,1,0,7/13/2013 20:42,12.92645,77.61206,13.19956,77.70688,,
160467,34862,12,NULL,2,1262,393,NULL,NULL,7/15/2013 2:30,7/15/2013,0,1,7/13/2013 21:39,12.81575,77.68465,13.19956,77.70688,,
160475,36516,12,2,3,142,NULL,NULL,NULL,7/14/2013 9:30,7/14/2013,1,0,7/13/2013 23:52,12.91281,77.60923,NULL,NULL,,
160482,36520,65,NULL,2,1313,836,NULL,NULL,7/14/2013 10:00,7/14/2013,0,1,7/14/2013 0:32,13.206811,77.633696,12.90944,77.57295,,
160491,28060,12,NULL,2,150,484,NULL,NULL,7/14/2013 8:15,7/14/2013,0,0,7/14/2013 7:06,12.89724,77.61065,12.90013,77.48279,,
160492,36525,12,NULL,2,603,393,NULL,NULL,7/14/2013 7:30,7/14/2013,0,0,7/14/2013 7:11,12.97357,77.61043,13.19956,77.70688,,
160509,25507,85,NULL,2,292,1159,NULL,NULL,7/14/2013 11:30,7/14/2013,1,0,7/14/2013 9:20,12.93944,77.62923,12.90163,77.582,,
160511,36534,12,1,3,172,NULL,NULL,NULL,7/14/2013 11:00,7/14/2013,0,0,7/14/2013 9:39,12.97091,77.6305,NULL,NULL,,
160517,26225,89,NULL,2,330,1384,NULL,NULL,7/14/2013 16:30,7/14/2013,0,1,7/14/2013 10:17,12.858833,77.589127,13.02853,77.54625,,
160527,36538,12,NULL,2,157,1012,NULL,NULL,7/14/2013 11:30,7/14/2013,0,0,7/14/2013 10:54,13.00858,77.66079,12.94899,77.59777,,
160529,30716,12,1,3,376,NULL,NULL,NULL,7/14/2013 14:00,7/14/2013,1,0,7/14/2013 10:58,12.90245,77.66081,NULL,NULL,,
160530,36541,24,NULL,2,1021,1237,NULL,NULL,7/14/2013 16:45,7/14/2013,0,0,7/14/2013 10:58,13.02853,77.54625,12.92645,77.61206,,
160539,26665,12,NULL,2,689,585,NULL,NULL,7/15/2013 5:15,7/15/2013,0,0,7/14/2013 11:44,12.97672,77.64927,12.97677,77.5727,,
160540,15094,12,1,3,1338,NULL,NULL,NULL,7/14/2013 18:00,7/14/2013,1,0,7/14/2013 11:56,13.03017,77.56684,NULL,NULL,,
160545,34127,12,NULL,2,376,424,NULL,NULL,7/14/2013 22:15,7/14/2013,0,1,7/14/2013 12:12,12.90245,77.66081,12.93084,77.61883,,
160550,36424,12,2,3,1281,NULL,NULL,NULL,7/14/2013 17:30,7/15/2013,0,0,7/14/2013 12:37,12.934634,77.611283,NULL,NULL,,
160551,36549,12,NULL,2,227,393,NULL,NULL,7/14/2013 18:00,7/14/2013,0,0,7/14/2013 12:39,13.00705,77.64421,13.19956,77.70688,,
160552,35495,12,NULL,2,393,1096,NULL,NULL,7/14/2013 17:45,7/14/2013,0,0,7/14/2013 12:42,13.19956,77.70688,12.96519,77.71932,,
160566,25271,85,NULL,2,609,455,NULL,NULL,7/14/2013 16:00,7/14/2013,0,0,7/14/2013 14:06,13.01452,77.58393,12.999874,77.67812,,
160568,14949,12,NULL,2,393,768,NULL,NULL,7/21/2013 17:00,7/21/2013,1,0,7/14/2013 14:20,13.19956,77.70688,12.98999,77.55332,,
160573,36561,28,1,3,1032,NULL,NULL,NULL,7/14/2013 18:00,7/14/2013,0,0,7/14/2013 14:47,12.913301,77.685592,NULL,NULL,,
160581,36568,89,NULL,2,269,393,NULL,NULL,7/15/2013 3:45,7/15/2013,0,1,7/14/2013 15:54,12.9744,77.69183,13.19956,77.70688,,
160584,36571,89,NULL,2,1330,585,NULL,NULL,7/14/2013 17:15,7/14/2013,0,0,7/14/2013 16:09,12.953434,77.70651,12.97677,77.5727,,
160593,36575,12,NULL,2,297,776,NULL,NULL,7/14/2013 18:15,7/14/2013,0,1,7/14/2013 16:55,12.99789,77.61488,13.01508,77.67796,,
160611,36584,12,NULL,2,727,722,NULL,NULL,7/14/2013 19:30,7/14/2013,0,0,7/14/2013 19:09,12.89303,77.59701,12.91567,77.55465,,
160617,36589,87,2,3,849,NULL,NULL,NULL,7/21/2013 7:45,7/21/2013,1,0,7/14/2013 19:22,12.95434,77.60072,NULL,NULL,,
160619,34975,85,NULL,2,450,1262,NULL,NULL,7/15/2013 8:30,7/15/2013,0,0,7/14/2013 19:28,12.9334,77.62652,12.81575,77.68465,,
160620,36592,12,NULL,2,1025,463,NULL,NULL,7/15/2013 20:45,7/15/2013,1,0,7/14/2013 19:29,13.0983,77.58629,12.96037,77.58132,,
160624,33614,89,NULL,2,1289,392,NULL,NULL,7/15/2013 8:15,7/15/2013,0,0,7/14/2013 19:36,12.977795,77.544204,12.986284,77.735245,,
160628,36594,12,NULL,2,722,1070,NULL,NULL,7/15/2013 7:15,7/15/2013,0,0,7/14/2013 19:46,12.91567,77.55465,12.926098,77.681121,,
160645,30861,12,NULL,2,396,393,NULL,NULL,7/15/2013 4:30,7/15/2013,1,0,7/14/2013 21:01,12.92073,77.66482,13.19956,77.70688,,
160649,33264,28,NULL,2,156,363,NULL,NULL,7/15/2013 10:30,7/15/2013,1,0,7/14/2013 21:35,13.02622,77.70143,12.99287,77.71662,,
160651,36603,12,NULL,2,1248,393,NULL,NULL,7/17/2013 4:00,7/17/2013,1,0,7/14/2013 21:52,12.978945,77.574849,13.19956,77.70688,,
160655,35281,12,NULL,2,1101,1365,NULL,NULL,7/15/2013 7:30,7/15/2013,1,0,7/14/2013 22:20,12.93652,77.54481,12.845653,77.677925,,
160657,29435,12,NULL,2,83,571,NULL,NULL,7/15/2013 11:45,7/15/2013,0,0,7/14/2013 22:31,12.92415,77.67229,12.95185,77.69642,,
160665,28900,12,NULL,2,1086,1106,NULL,NULL,7/15/2013 10:00,7/15/2013,0,0,7/14/2013 23:17,12.907487,77.64729,12.93331,77.56666,,
160677,36615,12,NULL,2,297,393,NULL,NULL,7/15/2013 7:00,7/15/2013,1,0,7/15/2013 1:58,12.99789,77.61488,13.19956,77.70688,,
160682,36619,12,NULL,2,1282,1337,NULL,NULL,7/15/2013 9:00,7/15/2013,1,0,7/15/2013 7:33,12.959687,77.747099,12.975693,77.729096,,
160691,23775,12,2,3,730,NULL,NULL,NULL,7/15/2013 12:00,7/15/2013,0,0,7/15/2013 9:02,13.03386,77.51269,NULL,NULL,,
160696,864,12,2,3,1365,NULL,NULL,NULL,7/16/2013 8:00,7/16/2013,0,0,7/15/2013 9:18,12.845653,77.677925,NULL,NULL,,
160700,36627,89,NULL,2,393,83,NULL,NULL,7/15/2013 12:30,7/15/2013,1,0,7/15/2013 9:39,13.19956,77.70688,12.92415,77.67229,,
160701,35782,12,NULL,2,17,585,NULL,NULL,7/15/2013 15:00,7/15/2013,1,0,7/15/2013 9:44,13.0777,77.58164,12.97677,77.5727,,
160706,34975,89,NULL,2,137,1010,NULL,NULL,7/15/2013 12:00,7/15/2013,0,0,7/15/2013 10:05,12.81575,77.68465,12.96691,77.74935,,
160709,17805,12,NULL,2,571,393,NULL,NULL,7/15/2013 17:45,7/15/2013,1,0,7/15/2013 10:30,12.95185,77.69642,13.19956,77.70688,,
160716,36633,12,NULL,2,689,393,NULL,NULL,7/15/2013 17:30,7/15/2013,0,1,7/15/2013 11:08,12.97672,77.64927,13.19956,77.70688,,
160720,1112,12,NULL,2,353,393,NULL,NULL,7/15/2013 14:00,7/15/2013,0,0,7/15/2013 11:38,13.03241,77.59914,13.19956,77.70688,,
160733,34793,12,NULL,2,25,1010,NULL,NULL,7/15/2013 13:30,7/15/2013,0,0,7/15/2013 12:54,12.98059,77.57475,12.96691,77.74935,,
160743,34530,12,1,3,1017,NULL,NULL,NULL,7/15/2013 15:00,7/15/2013,0,0,7/15/2013 13:37,13.11084,77.60074,NULL,NULL,,
160744,21056,12,NULL,2,393,344,NULL,NULL,7/15/2013 16:45,7/15/2013,0,0,7/15/2013 13:38,13.19956,77.70688,12.94788,77.67092,,
160748,34927,12,NULL,2,488,1010,NULL,NULL,7/18/2013 20:30,7/18/2013,0,0,7/15/2013 13:43,12.959979,77.647998,12.96691,77.74935,,
160751,27458,12,NULL,2,1285,1330,NULL,NULL,7/15/2013 17:00,7/15/2013,0,0,7/15/2013 14:10,12.993032,77.661494,12.953434,77.70651,,
160754,27458,12,NULL,2,1330,1285,NULL,NULL,7/18/2013 9:15,7/18/2013,0,0,7/15/2013 14:12,12.953434,77.70651,12.993032,77.661494,,
160757,27736,12,NULL,2,571,269,NULL,NULL,7/27/2013 15:30,7/27/2013,0,0,7/15/2013 14:15,12.95185,77.69642,12.9744,77.69183,,
160763,27736,12,NULL,2,571,393,NULL,NULL,7/24/2013 16:15,7/24/2013,0,0,7/15/2013 14:16,12.95185,77.69642,13.19956,77.70688,,
160769,27250,12,NULL,2,1049,393,NULL,NULL,7/16/2013 4:30,7/16/2013,1,0,7/15/2013 15:10,12.925348,77.574677,13.19956,77.70688,,
160772,36651,12,NULL,2,171,1026,NULL,NULL,7/15/2013 17:15,7/15/2013,0,0,7/15/2013 15:29,12.98479,77.66128,13.10482,77.57631,,
160776,25810,12,NULL,1,136,NULL,15,24,7/16/2013 7:00,7/16/2013,0,0,7/15/2013 16:05,12.90796,77.62418,NULL,NULL,,
160777,36654,12,NULL,2,1264,176,NULL,NULL,7/15/2013 18:30,7/15/2013,1,0,7/15/2013 16:07,12.835737,77.679599,12.9073,77.69512,,
160785,36659,12,NULL,2,949,1010,NULL,NULL,7/16/2013 9:00,7/16/2013,0,0,7/15/2013 16:48,12.98275,77.61582,12.96691,77.74935,,
160787,36660,12,NULL,2,995,339,NULL,NULL,7/15/2013 18:15,7/15/2013,1,0,7/15/2013 17:01,12.95158,77.57833,12.91028,77.64512,,
160793,36665,12,NULL,2,571,585,NULL,NULL,7/15/2013 19:15,7/15/2013,1,0,7/15/2013 17:33,12.95185,77.69642,12.97677,77.5727,,
160801,36629,12,NULL,2,373,585,NULL,NULL,7/15/2013 22:30,7/15/2013,0,0,7/15/2013 18:51,12.87153,77.60206,12.97677,77.5727,,
160802,36671,12,NULL,2,1089,824,NULL,NULL,7/15/2013 20:00,7/15/2013,0,0,7/15/2013 18:56,12.99517,77.731147,13.06557,77.58646,,
160811,18771,12,NULL,2,293,393,NULL,NULL,7/18/2013 5:00,7/18/2013,0,0,7/15/2013 20:21,12.849482,77.663187,13.19956,77.70688,,
160817,36680,85,NULL,2,1083,585,NULL,NULL,7/16/2013 12:00,7/16/2013,0,0,7/15/2013 20:40,12.900648,77.589183,12.97677,77.5727,,
160822,33900,12,NULL,2,520,393,NULL,NULL,7/16/2013 7:15,7/16/2013,0,0,7/15/2013 21:13,12.92598,77.61837,13.19956,77.70688,,
160823,36686,12,NULL,2,1068,353,NULL,NULL,7/15/2013 22:30,7/15/2013,1,0,7/15/2013 21:16,13.044009,77.606805,13.03241,77.59914,,
160828,36690,12,NULL,2,422,393,NULL,NULL,7/16/2013 5:30,7/16/2013,0,0,7/15/2013 21:40,12.9717,77.62779,13.19956,77.70688,,
160832,31974,12,2,3,1282,NULL,NULL,NULL,7/16/2013 9:00,7/16/2013,1,0,7/15/2013 22:12,12.959687,77.747099,NULL,NULL,,
160833,33696,12,NULL,2,1357,647,NULL,NULL,7/15/2013 23:45,7/16/2013,1,0,7/15/2013 22:13,12.932229,77.690567,13.01899,77.54744,,
160836,36691,12,NULL,2,393,1021,NULL,NULL,7/16/2013 9:15,7/16/2013,0,0,7/15/2013 22:27,13.19956,77.70688,13.02853,77.54625,,
160841,36695,65,NULL,2,393,1096,NULL,NULL,7/18/2013 4:15,7/18/2013,1,0,7/15/2013 22:56,13.19956,77.70688,12.96519,77.71932,,
160844,36697,85,NULL,2,393,1082,NULL,NULL,7/16/2013 22:30,7/17/2013,0,0,7/15/2013 23:05,13.19956,77.70688,12.870924,77.575879,,
160852,36698,12,NULL,2,793,393,NULL,NULL,7/16/2013 4:15,7/16/2013,0,0,7/15/2013 23:16,13.02239,77.59492,13.19956,77.70688,,
160860,34887,12,NULL,2,647,393,NULL,NULL,7/16/2013 5:30,7/16/2013,1,0,7/16/2013 0:31,13.01899,77.54744,13.19956,77.70688,,
160867,14370,12,NULL,2,89,1273,NULL,NULL,7/16/2013 10:00,7/16/2013,0,1,7/16/2013 6:20,12.96519,77.71932,12.951834,77.698733,,
160887,36717,12,NULL,2,292,167,NULL,NULL,7/22/2013 8:30,7/22/2013,0,0,7/16/2013 10:24,12.93944,77.62923,12.99036,77.58913,,
160895,36717,12,NULL,2,292,167,NULL,NULL,7/30/2013 8:30,7/30/2013,0,0,7/16/2013 10:41,12.93944,77.62923,12.99036,77.58913,,
160896,36717,12,NULL,2,292,167,NULL,NULL,7/31/2013 8:30,7/31/2013,0,0,7/16/2013 10:42,12.93944,77.62923,12.99036,77.58913,,
160897,36720,12,1,3,1165,NULL,NULL,NULL,7/16/2013 12:00,7/16/2013,0,0,7/16/2013 10:43,12.990947,77.687112,NULL,NULL,,
160904,32599,12,1,3,1365,NULL,NULL,NULL,7/16/2013 11:30,7/16/2013,0,0,7/16/2013 10:57,12.845653,77.677925,NULL,NULL,,
160905,36717,12,NULL,2,167,292,NULL,NULL,7/17/2013 17:15,7/17/2013,0,0,7/16/2013 10:59,12.99036,77.58913,12.93944,77.62923,,
160914,36717,12,NULL,2,167,292,NULL,NULL,7/24/2013 17:15,7/24/2013,0,0,7/16/2013 11:25,12.99036,77.58913,12.93944,77.62923,,
160924,36729,12,1,3,413,NULL,NULL,NULL,7/16/2013 12:30,7/16/2013,0,0,7/16/2013 11:41,12.92171,77.59017,NULL,NULL,,
160929,22659,12,NULL,2,1365,393,NULL,NULL,7/16/2013 14:30,7/16/2013,0,0,7/16/2013 12:17,12.845653,77.677925,13.19956,77.70688,,
160940,36726,12,NULL,2,478,1390,NULL,NULL,7/16/2013 16:30,7/16/2013,0,0,7/16/2013 13:21,12.9221,77.55263,12.969368,77.641302,,
160965,36755,28,NULL,2,363,590,NULL,NULL,7/16/2013 18:30,7/16/2013,1,0,7/16/2013 16:33,12.99287,77.71662,13.00826,77.56433,,
160975,36618,12,NULL,2,1169,1039,NULL,NULL,7/16/2013 21:15,7/16/2013,0,0,7/16/2013 17:31,13.018523,77.644366,12.979949,77.642913,,
160976,30078,87,NULL,2,1351,492,NULL,NULL,7/16/2013 20:30,7/16/2013,0,0,7/16/2013 17:38,12.894352,77.675265,12.851218,77.521664,,
160980,36763,24,NULL,2,466,168,NULL,NULL,7/17/2013 5:00,7/17/2013,0,1,7/16/2013 18:03,13.017436,77.64458,12.99313,77.59828,,
160989,35805,12,NULL,2,1357,269,NULL,NULL,7/16/2013 22:00,7/16/2013,1,0,7/16/2013 20:24,12.932229,77.690567,12.9744,77.69183,,
160993,34398,85,NULL,2,1098,1068,NULL,NULL,7/17/2013 10:00,7/17/2013,1,0,7/16/2013 20:59,12.93652,77.54481,13.044009,77.606805,,
160994,36768,65,NULL,2,1034,393,NULL,NULL,7/16/2013 22:45,7/16/2013,1,0,7/16/2013 21:05,13.047926,77.597766,13.19956,77.70688,,
161001,36657,24,NULL,2,1034,691,NULL,NULL,7/17/2013 8:15,7/17/2013,1,0,7/16/2013 22:09,13.047926,77.597766,12.93611,77.60751,,
161006,33614,89,NULL,2,392,1289,NULL,NULL,7/17/2013 21:00,7/17/2013,0,0,7/16/2013 22:53,12.986284,77.735245,12.977795,77.544204,,
161013,36772,12,NULL,2,1150,393,NULL,NULL,7/17/2013 7:15,7/17/2013,1,0,7/17/2013 0:14,12.99287,77.71662,13.19956,77.70688,,
161033,29205,12,NULL,2,92,1384,NULL,NULL,7/18/2013 9:00,7/18/2013,1,0,7/17/2013 9:01,12.99569,77.6835,13.02853,77.54625,,
161055,36712,12,NULL,2,105,1383,NULL,NULL,7/18/2013 9:15,7/18/2013,1,0,7/17/2013 11:48,13.01766,77.64503,12.930451,77.685822,,
161058,36794,85,1,3,1285,NULL,NULL,NULL,7/17/2013 14:30,7/17/2013,1,0,7/17/2013 12:12,12.993032,77.661494,NULL,NULL,,
161062,40788,12,NULL,1,393,NULL,NULL,44,7/17/2013 18:15,7/18/2013,1,0,7/17/2013 13:02,13.19956,77.70688,NULL,NULL,,
161063,36799,12,NULL,2,1021,393,NULL,NULL,7/17/2013 16:15,7/17/2013,0,0,7/17/2013 13:49,13.02853,77.54625,13.19956,77.70688,,
161077,1256,12,2,3,58,NULL,NULL,NULL,7/18/2013 9:30,7/18/2013,0,0,7/17/2013 14:56,12.88963,77.60119,NULL,NULL,,
161080,37192,89,NULL,2,353,1068,NULL,NULL,7/20/2013 8:15,7/20/2013,0,0,7/17/2013 14:58,13.03241,77.59914,13.044009,77.606805,,
161083,35281,12,NULL,2,1365,1101,NULL,NULL,7/17/2013 17:30,7/17/2013,1,0,7/17/2013 15:13,12.845653,77.677925,12.93652,77.54481,,
161088,3059,24,NULL,2,767,393,NULL,NULL,7/17/2013 17:30,7/17/2013,0,0,7/17/2013 15:47,12.9122,77.51043,13.19956,77.70688,,
161094,36814,12,NULL,2,585,1026,NULL,NULL,7/18/2013 10:30,7/18/2013,0,0,7/17/2013 16:22,12.97677,77.5727,13.10482,77.57631,,
161096,36816,12,NULL,2,117,585,NULL,NULL,7/17/2013 18:45,7/17/2013,0,0,7/17/2013 16:30,12.86966,77.62737,12.97677,77.5727,,
161098,36817,12,1,3,625,NULL,NULL,NULL,7/17/2013 17:30,7/17/2013,0,0,7/17/2013 16:37,12.95431,77.6553,NULL,NULL,,
161105,36821,65,2,3,393,NULL,NULL,NULL,7/18/2013 8:00,7/18/2013,1,0,7/17/2013 17:48,13.19956,77.70688,NULL,NULL,,
161106,36510,24,NULL,2,393,502,NULL,NULL,7/18/2013 0:30,7/18/2013,0,0,7/17/2013 17:50,13.19956,77.70688,12.90084,77.56483,,
161107,36822,28,NULL,2,393,846,NULL,NULL,7/23/2013 20:45,7/23/2013,0,0,7/17/2013 18:03,13.19956,77.70688,12.98635,77.58203,,
